fecha_scoring,codigo_punto,fecha_corte,nombre_punto,estado_actual,estado_actual_norm,segmento_operativo,departamento,municipio,red_cb,probabilidad_riesgo_90d,probabilidad_riesgo_90d_raw,nivel_modelo,nivel_riesgo_reglas,nivel_alerta_final,ranking_global,ranking_segmento,flag_top500_preventivo,flag_nuevo_top500_preventivo,perdida_esperada_modelo,saldo_expuesto,dias_sin_compensar,dias_sin_transacciones,consumo_cupo_punto,consumo_cupo_visual,score_riesgo_reglas,motivo_alerta,accion_recomendada,accion_final_produccion
2026-05-02,69176,2026-04-30,BARRIO URB SAN MARTIN CUCUTA,ACTIVO,ACTIVO,PREVENTIVO,NORTE DE SANTANDER,CÚCUTA,REDEBAN,0.009260842639809455,0.3481204519990173,Bajo,Alto,Crítico,5971,433,1,0,304675.7033020152,32899350.0,30.0,0.0,0.99695,0.99695,65.0,"30 días sin compensar | consumo cupo 100% | saldo expuesto $32,899,350",Contacto el mismo día + seguimiento de compensación,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,72734,2026-04-30,CENTRO PALMIRA VALLE DEL CAUCA,ACTIVO,ACTIVO,PREVENTIVO,VALLE DEL CAUCA,PALMIRA,REDEBAN,0.04188759053350687,0.7383826207953688,Medio,Medio,Crítico,5972,434,1,0,304528.8149916318,7270144.0,30.0,0.0,0.7270144,0.7270144,55.0,"30 días sin compensar | consumo cupo 73% | saldo expuesto $7,270,144",Monitoreo y recordatorio preventivo,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,39504,2026-04-30,BARRIO JULIO RINCON SOACHA SOACHA,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,SOACHA,REDEBAN,0.026862951846171844,0.6321270465330694,Bajo,Bajo,Crítico,5973,435,1,0,304392.21353332227,11331301.76,18.0,0.0,0.5665650879999999,0.5665650879999999,10.0,"saldo expuesto $11,331,302",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,53637,2026-04-30,BARRIO CENTRO COVARACHIA,ACTIVO,ACTIVO,PREVENTIVO,BOYACÁ,COVARACHÍA,REDEBAN,0.040628387720780576,0.7316914143991521,Medio,Bajo,Crítico,5974,436,1,0,304391.21233188116,7492082.0,2.0,0.0,0.9989442666666667,0.9989442666666667,35.0,"consumo cupo 100% | saldo expuesto $7,492,082",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,75441,2026-04-30,BARRIO EL CENTRO CURUMANI 2,ACTIVO,ACTIVO,PREVENTIVO,CESAR,CURUMANÍ,REDEBAN,0.04359569806950143,0.7469932502524477,Medio,Bajo,Crítico,5975,437,1,0,304251.0199582991,6978923.0,1.0,0.0,0.996989,0.996989,35.0,"consumo cupo 100% | saldo expuesto $6,978,923",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,59857,2026-04-30,BARRIO PAMPLONA PAMPLONA 2,ACTIVO,ACTIVO,PREVENTIVO,NORTE DE SANTANDER,PAMPLONA,WOMPI,0.0202881329535736,0.5575281299003139,Bajo,Bajo,Crítico,5976,438,1,0,304167.80449315684,14992400.0,8.0,1.0,0.9994933333333333,0.9994933333333333,35.0,"consumo cupo 100% | saldo expuesto $14,992,400",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,37497,2026-04-30,BARRIO ALCAPARROS MADRID,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,MADRID,REDEBAN,0.02438671277322782,0.6068854872844148,Bajo,Bajo,Crítico,5977,439,1,0,303879.8283015208,12460877.0,8.0,0.0,0.5538167555555555,0.5538167555555555,10.0,"saldo expuesto $12,460,877",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,76797,2026-04-30,BARRIO BRISAS DEL AEROPUERTO CUCUTA 1,ACTIVO,ACTIVO,PREVENTIVO,NORTE DE SANTANDER,CÚCUTA,WOMPI,0.04449726979584618,0.7513356932607963,Medio,Bajo,Crítico,5978,440,1,0,303686.56880440365,6824836.0,1.0,0.0,0.9749765714285714,0.9749765714285714,35.0,"consumo cupo 97% | saldo expuesto $6,824,836",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,70870,2026-04-30,BARRIO USAQUEN BOGOTA 4,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.030546324857556817,0.6646578503934857,Medio,Bajo,Crítico,5979,441,1,0,303323.6312509206,9929955.0,10.0,1.0,0.9929955,0.9929955,35.0,"consumo cupo 99% | saldo expuesto $9,929,955",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,79514,2026-04-30,BARRIO SALADO IBAGUE 3,ACTIVO,ACTIVO,PREVENTIVO,TOLIMA,IBAGUÉ,REDEBAN,0.04635919075241738,0.759892972658039,Medio,Bajo,Crítico,5980,442,1,0,302787.8687248475,6531345.0,10.0,0.0,0.9330492857142857,0.9330492857142857,35.0,"consumo cupo 93% | saldo expuesto $6,531,345",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,54248,2026-04-30,BARRIO CENTRO PULI,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,PULÍ,REDEBAN,0.022922813251552814,0.5904464086353312,Bajo,Alto,Crítico,5982,443,1,0,302664.02381321474,13203616.0,1547.0,0.0,0.8802410666666667,0.8802410666666667,70.0,"1547 días sin compensar | consumo cupo 88% | saldo expuesto $13,203,616",Contacto el mismo día + seguimiento de compensación,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,68289,2026-04-30,BARRIO FUERA DEL MUNICIPIO DE TIBU TIBU 33,ACTIVO,ACTIVO,PREVENTIVO,NORTE DE SANTANDER,TIBÚ,REDEBAN,0.020307452653864955,0.5577867684800208,Bajo,Crítico,Crítico,5983,444,1,0,302650.8818722645,14903439.0,178.0,0.0,0.9935626,0.9935626,80.0,"178 días sin compensar | consumo cupo 99% | saldo expuesto $14,903,439",Bloqueo/validación inmediata + gestión prioritaria,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,18496,2026-04-30,BARRIO AVENIDA PEDRO DE HEREDIA CARTAGENA,ACTIVO,ACTIVO,PREVENTIVO,BOLÍVAR,CARTAGENA DE INDIAS,REDEBAN,0.033625783958618795,0.688091573014099,Medio,Bajo,Crítico,5984,445,1,0,302597.62282479554,8998976.0,11.0,0.0,0.8998976,0.8998976,25.0,"consumo cupo 90% | saldo expuesto $8,998,976",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,26509,2026-04-30,MEGATIENDAS BOCAGRANDE,ACTIVO,ACTIVO,PREVENTIVO,BOLÍVAR,CARTAGENA DE INDIAS,REDEBAN,0.028243209083791625,0.644960215948337,Bajo,Bajo,Crítico,5985,446,1,0,302384.3982885342,10706446.19,1.0,0.0,0.97331329,0.97331329,35.0,"consumo cupo 97% | saldo expuesto $10,706,446",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,62395,2026-04-30,BARRIO VILLA DEL CARMEN SANTA MARTA,ACTIVO,ACTIVO,PREVENTIVO,MAGDALENA,SANTA MARTA,REDEBAN,0.030347344494387814,0.6630344995256088,Medio,Bajo,Crítico,5987,447,1,0,302131.48537033633,9955780.0,11.0,1.0,0.995578,0.995578,35.0,"consumo cupo 100% | saldo expuesto $9,955,780",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,78151,2026-04-30,BARRIO COPACABANA COPACABANA  10,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,COPACABANA,REDEBAN,0.0332854365728941,0.6856484664570142,Medio,Bajo,Crítico,5988,448,1,0,302064.23847960704,9074967.0,8.0,0.0,0.9074967,0.9074967,35.0,"consumo cupo 91% | saldo expuesto $9,074,967",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,66384,2026-04-30,BARRIO VIDA PLATICO BAJO CANTAGALLO,ACTIVO,ACTIVO,PREVENTIVO,BOLÍVAR,CANTAGALLO,REDEBAN,0.04323493740650691,0.7452173559240872,Medio,Alto,Crítico,5989,449,1,0,301307.2619966277,6969069.0,999.0,0.0,0.7259446875,0.7259446875,70.0,"999 días sin compensar | consumo cupo 73% | saldo expuesto $6,969,069",Contacto el mismo día + seguimiento de compensación,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,43949,2026-04-30,BARRIO EL BUNDE IV IBAGUE,ACTIVO,ACTIVO,PREVENTIVO,TOLIMA,IBAGUÉ,REDEBAN,0.008010709513019581,0.31320543897038183,Bajo,Bajo,Crítico,5991,450,1,0,300744.3058524864,37542780.12,15.0,0.0,0.8342840026666666,0.8342840026666666,25.0,"consumo cupo 83% | saldo expuesto $37,542,780",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,28262,2026-04-30,BARRIO CENTRO 2 VALLEDUPAR,ACTIVO,ACTIVO,PREVENTIVO,CESAR,VALLEDUPAR,REDEBAN,0.01486510069984025,0.472408089853832,Bajo,Bajo,Crítico,5992,451,1,0,300164.28913655924,20192550.0,1.0,0.0,0.8974466666666666,0.8974466666666666,25.0,"consumo cupo 90% | saldo expuesto $20,192,550",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,21493,2026-04-30,BARRIO MUNICIPAL - CALI,ACTIVO,ACTIVO,PREVENTIVO,VALLE DEL CAUCA,CALI,REDEBAN,0.010559771720019515,0.3812512324616495,Bajo,Bajo,Crítico,5993,452,1,0,299831.34953015205,28393734.02,23.0,1.0,0.8112495434285714,0.8112495434285714,25.0,"consumo cupo 81% | saldo expuesto $28,393,734",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,78089,2026-04-30,BARRIO LOS LAURELES MONTERIA 4,ACTIVO,ACTIVO,PREVENTIVO,CÓRDOBA,MONTERÍA,REDEBAN,0.04388788517852188,0.7484153800781457,Medio,Bajo,Crítico,5995,453,1,0,299145.5308018783,6816130.0,16.0,1.0,0.9737328571428572,0.9737328571428572,35.0,"consumo cupo 97% | saldo expuesto $6,816,130",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,52237,2026-04-30,BARRIO RINCON DE GIRON GIRON 4,ACTIVO,ACTIVO,PREVENTIVO,SANTANDER,GIRÓN,REDEBAN,0.007336096858625976,0.29300145232733865,Bajo,Bajo,Crítico,5996,454,1,0,299093.6666353538,40770136.0,3.0,0.0,0.9060030222222222,0.9060030222222222,35.0,"consumo cupo 91% | saldo expuesto $40,770,136",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,64570,2026-04-30,BARRIO BARZAL VILLAVICENCIO 16,ACTIVO,ACTIVO,PREVENTIVO,META,VILLAVICENCIO,REDEBAN,0.010777955054746881,0.38652773193414763,Bajo,Bajo,Crítico,5997,455,1,0,298548.8053407808,27699949.0,2.0,0.0,0.7694430277777777,0.7694430277777777,25.0,"consumo cupo 77% | saldo expuesto $27,699,949",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,60481,2026-04-30,BARRIO CENTRO RIOHACHA 31,ACTIVO,ACTIVO,PREVENTIVO,LA GUAJIRA,RIOHACHA,REDEBAN,0.07167214997812929,0.8390697969337277,Alto,Bajo,Crítico,6000,456,1,0,296763.4823627928,4140569.0,24.0,0.0,0.8281138,0.8281138,25.0,"consumo cupo 83% | saldo expuesto $4,140,569",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,43099,2026-04-30,BARRIO CENTRO RIOFRIO 1,ACTIVO,ACTIVO,PREVENTIVO,VALLE DEL CAUCA,RIOFRÍO,REDEBAN,0.015918251359970572,0.4911377086144079,Bajo,Bajo,Crítico,6001,457,1,0,296728.6753896018,18640783.38,26.0,0.0,0.6213594459999999,0.6213594459999999,10.0,"saldo expuesto $18,640,783",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,15970,2026-04-30,BARRIO CENTRO XXI MEDELLÍN,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,MEDELLÍN,WOMPI,0.014815450540221169,0.4714947065689088,Bajo,Bajo,Crítico,6002,458,1,0,296284.4813074274,19998344.33,18.0,1.0,0.9999172164999999,0.9999172164999999,35.0,"consumo cupo 100% | saldo expuesto $19,998,344",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,82198,2026-04-30,BARRIO ATALAYA CUCUTA,ACTIVO,ACTIVO,PREVENTIVO,NORTE DE SANTANDER,CÚCUTA,WOMPI,0.045411012745389584,0.7556022983051072,Medio,Bajo,Crítico,6003,459,1,0,295830.1333518659,6514502.0,17.0,0.0,0.9306431428571429,0.9306431428571429,35.0,"consumo cupo 93% | saldo expuesto $6,514,502",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,69027,2026-04-30,BARRIO LOS CAMPOS POPAYÁN,ACTIVO,ACTIVO,PREVENTIVO,CAUCA,POPAYÁN,REDEBAN Y CREDIBANCO,0.053948075017754706,0.7899008103955286,Medio,Medio,Crítico,6004,460,1,0,294847.8092020366,5465400.0,98.0,0.0,0.683175,0.683175,55.0,"98 días sin compensar | saldo expuesto $5,465,400",Monitoreo y recordatorio preventivo,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,79755,2026-04-30,BARRIO NUEVA TEQUENDAMA CALI  1,ACTIVO,ACTIVO,PREVENTIVO,VALLE DEL CAUCA,CALI,REDEBAN,0.057771670753808166,0.8025960559846392,Medio,Bajo,Crítico,6005,461,1,0,294389.76015703497,5095746.0,21.0,0.0,0.7279637142857143,0.7279637142857143,25.0,"consumo cupo 73% | saldo expuesto $5,095,746",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,52937,2026-04-30,BARRIO CENTRO PUERTO GAITAN 7,ACTIVO,ACTIVO,PREVENTIVO,META,PUERTO GAITÁN,REDEBAN,0.0173721761599351,0.5151129757839461,Bajo,Medio,Crítico,6006,462,1,0,294301.654137585,16940978.0,51.0,0.0,0.8470489,0.8470489,55.0,"51 días sin compensar | consumo cupo 85% | saldo expuesto $16,940,978",Monitoreo y recordatorio preventivo,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,78265,2026-04-30,BARRIO VRD CANAVITA TOCANCIPA,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,TOCANCIPÁ,REDEBAN,0.030232450385032965,0.6620906819781699,Medio,Bajo,Crítico,6007,463,1,0,294191.6119073512,9730988.0,10.0,1.0,0.9730988,0.9730988,35.0,"consumo cupo 97% | saldo expuesto $9,730,988",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,65631,2026-04-30,BARRIO LA FLORESTA BUCARAMANGA 1,ACTIVO,ACTIVO,PREVENTIVO,SANTANDER,BUCARAMANGA,REDEBAN,0.06025731562282598,0.8101388787004766,Alto,Bajo,Crítico,6008,464,1,0,294082.6955167898,4880448.0,10.0,0.0,0.9760896,0.9760896,35.0,"consumo cupo 98% | saldo expuesto $4,880,448",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,54885,2026-04-30,BARRIO GAITAN PUERTO LOPEZ 1,ACTIVO,ACTIVO,PREVENTIVO,META,PUERTO LÓPEZ,REDEBAN,0.019566342391000073,0.5476663707489335,Bajo,Bajo,Crítico,6010,465,1,0,293484.4907964233,14999455.95,7.0,1.0,0.9999637299999999,0.9999637299999999,35.0,"consumo cupo 100% | saldo expuesto $14,999,456",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,43988,2026-04-30,BARRIO SAN CARLOS MADRID,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,MADRID,REDEBAN,0.014339014354383147,0.46258442061210664,Bajo,Bajo,Crítico,6011,466,1,0,293273.5229006883,20452836.97,9.0,0.0,0.9090149764444444,0.9090149764444444,35.0,"consumo cupo 91% | saldo expuesto $20,452,837",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,51475,2026-04-30,BARRIO CORR.PUERTO ARAUJO CIMITARRA,ACTIVO,ACTIVO,PREVENTIVO,SANTANDER,CIMITARRA,REDEBAN,0.00794056528284223,0.3111509968512551,Bajo,Bajo,Crítico,6012,467,1,0,293192.69198619266,36923403.0,11.0,0.0,0.8205200666666667,0.8205200666666667,25.0,"consumo cupo 82% | saldo expuesto $36,923,403",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,75842,2026-04-30,BARRIO LOS PARQUES TUNJA 1,ACTIVO,ACTIVO,PREVENTIVO,BOYACÁ,TUNJA,WOMPI,0.050391316559128194,0.7767231854786941,Medio,Bajo,Crítico,6013,468,1,0,292773.4484259017,5809998.0,2.0,0.0,0.8299997142857143,0.8299997142857143,25.0,"consumo cupo 83% | saldo expuesto $5,809,998",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,66720,2026-04-30,BARRIO FUERA DEL MUNICIPIO DE TIBU TIBU 26,ACTIVO,ACTIVO,PREVENTIVO,NORTE DE SANTANDER,TIBÚ,REDEBAN,0.019591956213126118,0.5480230868683994,Bajo,Bajo,Crítico,6014,469,1,0,291982.4108124245,14903178.0,7.0,0.0,0.9935452,0.9935452,35.0,"consumo cupo 99% | saldo expuesto $14,903,178",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,79052,2026-04-30,BARRIO CLEMENTINA CAMPALEGRE,ACTIVO,ACTIVO,PREVENTIVO,HUILA,CAMPOALEGRE,REDEBAN,0.02918549895599412,0.6532655736531461,Bajo,Bajo,Crítico,6015,470,1,0,291794.0502381211,9997912.0,23.0,0.0,0.9997912,0.9997912,35.0,"consumo cupo 100% | saldo expuesto $9,997,912",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,62350,2026-04-30,BARRIO BOSA ATALAYAS BOGOTA 2,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.03119362074260136,0.6698423820257607,Medio,Bajo,Crítico,6016,471,1,0,291541.91176536307,9346203.0,4.0,1.0,0.9346203,0.9346203,35.0,"consumo cupo 93% | saldo expuesto $9,346,203",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,15662,2026-04-30,BARRIO ALAMEDA IV CALI,ACTIVO,ACTIVO,PREVENTIVO,VALLE DEL CAUCA,CALI,REDEBAN,0.0230216967076863,0.59159569174218,Bajo,Alto,Crítico,6017,472,1,0,291315.4450976205,12653952.0,318.0,0.0,0.8435968,0.8435968,70.0,"318 días sin compensar | consumo cupo 84% | saldo expuesto $12,653,952",Contacto el mismo día + seguimiento de compensación,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,55337,2026-04-30,BARRIO TRES ESQUINAS DEL CAGUAN SN VICENTE DEL CAGUAN,ACTIVO,ACTIVO,PREVENTIVO,CAQUETÁ,SAN VICENTE DEL CAGUÁN,REDEBAN,0.019644144338365442,0.5487483307906554,Bajo,Bajo,Crítico,6018,473,1,0,291216.58215853234,14824600.0,24.0,0.0,0.9883066666666667,0.9883066666666667,35.0,"consumo cupo 99% | saldo expuesto $14,824,600",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,77265,2026-04-30,BARRIO CC VILLACENTRO VILLAVICENCIO,ACTIVO,ACTIVO,PREVENTIVO,META,VILLAVICENCIO,REDEBAN,0.04512515118312833,0.7542816875159983,Medio,Bajo,Crítico,6019,474,1,0,290928.6184503058,6447150.0,7.0,0.0,0.9210214285714285,0.9210214285714285,35.0,"consumo cupo 92% | saldo expuesto $6,447,150",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,69988,2026-04-30,BARRIO LA CEIBA BARRANQUILLA,ACTIVO,ACTIVO,PREVENTIVO,ATLÁNTICO,BARRANQUILLA,REDEBAN,0.029335152172949488,0.6545524057025919,Bajo,Bajo,Crítico,6020,475,1,0,290455.0568093944,9901263.0,16.0,1.0,0.9901263,0.9901263,35.0,"consumo cupo 99% | saldo expuesto $9,901,263",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,68669,2026-04-30,BARRIO CENTRO MILAN 2,ACTIVO,ACTIVO,PREVENTIVO,CAQUETÁ,MILÁN,REDEBAN,0.014002861590000998,0.45613499242845246,Bajo,Bajo,Crítico,6021,476,1,0,290224.3875347031,20726077.0,11.0,0.0,0.5921736285714285,0.5921736285714285,10.0,"saldo expuesto $20,726,077",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,32430,2026-04-30,BARRIO BUENOS AIRES MEDELLIN 2,ACTIVO,ACTIVO,PREVENTIVO,ANTIOQUIA,MEDELLÍN,REDEBAN,0.02975086267503797,0.6580821658555953,Medio,Bajo,Crítico,6022,477,1,0,289795.56684756273,9740745.0,1.0,1.0,0.48703725,0.48703725,10.0,"saldo expuesto $9,740,745",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,34556,2026-04-30,BARRIO CENTRO CARTAGENA 1,ACTIVO,ACTIVO,PREVENTIVO,BOLÍVAR,CARTAGENA DE INDIAS,REDEBAN,0.07322453764281456,0.8424080248304293,Alto,Bajo,Crítico,6024,478,1,0,289660.8937620694,3955790.0,6.0,1.0,0.9889475,0.9889475,35.0,"consumo cupo 99% | saldo expuesto $3,955,790",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,80191,2026-04-30,BARRIO BRICEÑO SANTA MARIA,ACTIVO,ACTIVO,PREVENTIVO,HUILA,SANTA MARÍA,REDEBAN,0.029223253567742167,0.6535910316213294,Bajo,Bajo,Crítico,6025,479,1,0,289649.0247225119,9911594.0,25.0,0.0,0.9911594,0.9911594,35.0,"consumo cupo 99% | saldo expuesto $9,911,594",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,68353,2026-04-30,BARRIO CENTRO CURILLO 2,ACTIVO,ACTIVO,PREVENTIVO,CAQUETÁ,CURILLO,REDEBAN,0.0180829098904288,0.5261075128936122,Bajo,Bajo,Crítico,6026,480,1,0,289595.2522049227,16014859.0,3.0,0.0,0.9705975151515152,0.9705975151515152,35.0,"consumo cupo 97% | saldo expuesto $16,014,859",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,65332,2026-04-30,BARRIO SAN LUIS BOGOTA 1,ACTIVO,ACTIVO,PREVENTIVO,CUNDINAMARCA,BOGOTÁ,REDEBAN,0.10321608378116032,0.8891656838688916,Crítico,Bajo,Crítico,6027,481,1,0,289054.99117179896,2800484.0,22.0,0.0,0.87515125,0.87515125,25.0,"consumo cupo 88% | saldo expuesto $2,800,484",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,78106,2026-04-30,BARRIO EL PRADO SAN MARCOS 1,ACTIVO,ACTIVO,PREVENTIVO,SUCRE,SAN MARCOS,REDEBAN,0.032068459042513084,0.6766235074375267,Medio,Bajo,Crítico,6028,482,1,0,288276.6546751937,8989414.0,9.0,0.0,0.8989414,0.8989414,25.0,"consumo cupo 90% | saldo expuesto $8,989,414",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,59363,2026-04-30,BARRIO VIA MOÑITOS MONTERIA,ACTIVO,ACTIVO,PREVENTIVO,CÓRDOBA,MONTERÍA,WOMPI,0.06082091230752924,0.811778409143153,Alto,Bajo,Crítico,6029,483,1,0,287887.9431182111,4733371.01,3.0,0.0,0.473337101,0.473337101,10.0,"saldo expuesto $4,733,371",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
2026-05-02,77098,2026-04-30,BARRIO ANTONIO PINILLA VILLAVICENCIO 1,ACTIVO,ACTIVO,PREVENTIVO,META,VILLAVICENCIO,REDEBAN,0.04444227962437737,0.7510746663875815,Medio,Bajo,Crítico,6030,484,1,0,287763.31614504725,6474990.0,10.0,0.0,0.9249985714285714,0.9249985714285714,35.0,"consumo cupo 92% | saldo expuesto $6,474,990",Seguimiento normal,"Gestión preventiva inmediata: validar saldo, contactar CB y evaluar bloqueo preventivo."
